========================================
Total Params: 71891291
Trainable Params: 71891291
Non-trainable Params: 0
========================================
LOG FORMAT | segmentation_LOSS mIoU pixAcc | depth_LOSS abs_err rel_err | normal_LOSS mean median <11.25 <22.5 <30 | TIME
loss: 5.116543769836426, losses: tensor([3.1521, 0.7866, 1.1778], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16271603107452393, losses: tensor([0.0837, 0.0498, 0.0292], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.34638822078704834, losses: tensor([0.0924, 0.0796, 0.1744], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23617134988307953, losses: tensor([0.1093, 0.0609, 0.0660], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1422581821680069, losses: tensor([0.0635, 0.0366, 0.0422], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.27313289046287537, losses: tensor([0.1437, 0.0722, 0.0572], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3015087842941284, losses: tensor([0.1338, 0.1030, 0.0648], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24247190356254578, losses: tensor([0.1166, 0.0620, 0.0639], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18412992358207703, losses: tensor([0.0761, 0.0702, 0.0378], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2225150614976883, losses: tensor([0.1013, 0.0688, 0.0525], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2169649302959442, losses: tensor([0.1026, 0.0617, 0.0526], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2450733482837677, losses: tensor([0.1041, 0.0633, 0.0776], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1789586842060089, losses: tensor([0.0771, 0.0506, 0.0513], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21128126978874207, losses: tensor([0.0811, 0.0889, 0.0413], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22655102610588074, losses: tensor([0.0811, 0.0721, 0.0734], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3276839554309845, losses: tensor([0.1443, 0.0871, 0.0962], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.44228243827819824, losses: tensor([0.1409, 0.0894, 0.2120], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2483215183019638, losses: tensor([0.1241, 0.0647, 0.0595], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22622519731521606, losses: tensor([0.1195, 0.0567, 0.0501], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23794591426849365, losses: tensor([0.1225, 0.0682, 0.0472], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20901687443256378, losses: tensor([0.1109, 0.0578, 0.0403], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21003657579421997, losses: tensor([0.0988, 0.0647, 0.0466], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.13277265429496765, losses: tensor([0.0553, 0.0556, 0.0218], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.29329368472099304, losses: tensor([0.1369, 0.0823, 0.0742], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20708194375038147, losses: tensor([0.0873, 0.0545, 0.0653], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4058648347854614, losses: tensor([0.1029, 0.0551, 0.2478], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3353937268257141, losses: tensor([0.1631, 0.0982, 0.0741], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.28319433331489563, losses: tensor([0.1321, 0.0643, 0.0867], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20324398577213287, losses: tensor([0.0914, 0.0597, 0.0521], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1898423284292221, losses: tensor([0.0956, 0.0607, 0.0336], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21423488855361938, losses: tensor([0.0968, 0.0649, 0.0525], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20205256342887878, losses: tensor([0.0835, 0.0609, 0.0577], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.17397302389144897, losses: tensor([0.0570, 0.0511, 0.0659], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.37877511978149414, losses: tensor([0.0843, 0.0862, 0.2082], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19525951147079468, losses: tensor([0.0945, 0.0657, 0.0350], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.11979949474334717, losses: tensor([0.0394, 0.0490, 0.0314], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20915952324867249, losses: tensor([0.1003, 0.0624, 0.0465], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5171365141868591, losses: tensor([0.1794, 0.0805, 0.2572], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.17846763134002686, losses: tensor([0.0622, 0.0520, 0.0643], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1636313498020172, losses: tensor([0.0722, 0.0492, 0.0422], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.15389716625213623, losses: tensor([0.0544, 0.0497, 0.0498], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2805357277393341, losses: tensor([0.1402, 0.0618, 0.0785], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20126497745513916, losses: tensor([0.0875, 0.0666, 0.0471], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24131524562835693, losses: tensor([0.1096, 0.0625, 0.0693], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.15032106637954712, losses: tensor([0.0750, 0.0367, 0.0386], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2255619466304779, losses: tensor([0.0990, 0.0655, 0.0611], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2008366584777832, losses: tensor([0.0812, 0.0566, 0.0631], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1592921018600464, losses: tensor([0.0683, 0.0455, 0.0455], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.168545201420784, losses: tensor([0.0642, 0.0554, 0.0490], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3004583716392517, losses: tensor([0.1064, 0.0600, 0.1341], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.273013174533844, losses: tensor([0.1257, 0.0753, 0.0720], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.188602015376091, losses: tensor([0.0547, 0.0407, 0.0932], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.474864661693573, losses: tensor([0.1120, 0.0613, 0.3016], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23433470726013184, losses: tensor([0.1034, 0.0672, 0.0637], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.13684171438217163, losses: tensor([0.0596, 0.0470, 0.0302], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25818994641304016, losses: tensor([0.1079, 0.0930, 0.0572], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3825741112232208, losses: tensor([0.0874, 0.0587, 0.2365], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.13630330562591553, losses: tensor([0.0538, 0.0411, 0.0414], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25198855996131897, losses: tensor([0.1201, 0.0577, 0.0742], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3274468183517456, losses: tensor([0.0891, 0.0664, 0.1719], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3110577464103699, losses: tensor([0.0977, 0.0682, 0.1452], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2666355073451996, losses: tensor([0.1111, 0.0741, 0.0814], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3017873764038086, losses: tensor([0.0887, 0.0681, 0.1450], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26674288511276245, losses: tensor([0.1404, 0.0564, 0.0700], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24119719862937927, losses: tensor([0.1010, 0.0612, 0.0790], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16452430188655853, losses: tensor([0.0770, 0.0561, 0.0314], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21607887744903564, losses: tensor([0.0728, 0.0558, 0.0875], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18501469492912292, losses: tensor([0.0715, 0.0507, 0.0628], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.31727203726768494, losses: tensor([0.0566, 0.0439, 0.2168], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.35059845447540283, losses: tensor([0.0737, 0.0475, 0.2294], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.17111191153526306, losses: tensor([0.0660, 0.0438, 0.0612], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.42717307806015015, losses: tensor([0.0819, 0.0571, 0.2882], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21349801123142242, losses: tensor([0.0873, 0.0594, 0.0668], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3189285695552826, losses: tensor([0.1189, 0.0769, 0.1231], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1653953194618225, losses: tensor([0.0630, 0.0555, 0.0469], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2945602834224701, losses: tensor([0.1355, 0.0840, 0.0750], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21344436705112457, losses: tensor([0.0887, 0.0490, 0.0757], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2126011699438095, losses: tensor([0.0502, 0.0781, 0.0843], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2122744619846344, losses: tensor([0.1045, 0.0546, 0.0532], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22663187980651855, losses: tensor([0.0950, 0.0642, 0.0674], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22594712674617767, losses: tensor([0.0944, 0.0475, 0.0840], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.17692267894744873, losses: tensor([0.0839, 0.0473, 0.0457], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16450314223766327, losses: tensor([0.0793, 0.0438, 0.0414], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16447602212429047, losses: tensor([0.0713, 0.0482, 0.0450], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22873295843601227, losses: tensor([0.0900, 0.0636, 0.0751], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1436673104763031, losses: tensor([0.0511, 0.0494, 0.0432], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2566869854927063, losses: tensor([0.1232, 0.0667, 0.0668], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.426178514957428, losses: tensor([0.1492, 0.0665, 0.2105], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2599032521247864, losses: tensor([0.1088, 0.0710, 0.0801], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.15720808506011963, losses: tensor([0.0733, 0.0521, 0.0318], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2392323762178421, losses: tensor([0.0670, 0.0534, 0.1188], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21908044815063477, losses: tensor([0.1116, 0.0632, 0.0444], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.177720308303833, losses: tensor([0.0812, 0.0554, 0.0411], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2183358371257782, losses: tensor([0.0984, 0.0661, 0.0539], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2422253042459488, losses: tensor([0.1063, 0.0584, 0.0775], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1406441628932953, losses: tensor([0.0607, 0.0433, 0.0367], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18580646812915802, losses: tensor([0.0840, 0.0434, 0.0584], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.130656898021698, losses: tensor([0.0389, 0.0617, 0.0300], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2882708013057709, losses: tensor([0.0861, 0.0562, 0.1460], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19232165813446045, losses: tensor([0.0785, 0.0515, 0.0624], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16448810696601868, losses: tensor([0.0547, 0.0438, 0.0660], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24386754631996155, losses: tensor([0.1054, 0.0693, 0.0691], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2665637135505676, losses: tensor([0.0988, 0.0762, 0.0915], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2889089584350586, losses: tensor([0.1184, 0.0572, 0.1133], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22853714227676392, losses: tensor([0.1034, 0.0519, 0.0732], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.21834918856620789, losses: tensor([0.1017, 0.0564, 0.0602], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.15742921829223633, losses: tensor([0.0753, 0.0468, 0.0353], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22682376205921173, losses: tensor([0.0922, 0.0828, 0.0518], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16461831331253052, losses: tensor([0.0753, 0.0441, 0.0452], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26013365387916565, losses: tensor([0.0628, 0.0367, 0.1606], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26082736253738403, losses: tensor([0.1340, 0.0712, 0.0556], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3323214054107666, losses: tensor([0.1063, 0.0570, 0.1690], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.43296101689338684, losses: tensor([0.0855, 0.0667, 0.2808], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3135186433792114, losses: tensor([0.0849, 0.0541, 0.1746], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3578251600265503, losses: tensor([0.0657, 0.0550, 0.2371], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.137095645070076, losses: tensor([0.0636, 0.0475, 0.0259], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.26207613945007324, losses: tensor([0.1273, 0.0656, 0.0692], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20720268785953522, losses: tensor([0.1011, 0.0631, 0.0431], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.15963532030582428, losses: tensor([0.0650, 0.0540, 0.0406], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23336099088191986, losses: tensor([0.1157, 0.0495, 0.0681], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.16233575344085693, losses: tensor([0.0641, 0.0440, 0.0543], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4685341417789459, losses: tensor([0.1161, 0.0659, 0.2866], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20333203673362732, losses: tensor([0.0793, 0.0584, 0.0657], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.27193889021873474, losses: tensor([0.1263, 0.0794, 0.0662], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19872334599494934, losses: tensor([0.0946, 0.0577, 0.0465], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.35906124114990234, losses: tensor([0.1433, 0.0692, 0.1466], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.38650572299957275, losses: tensor([0.1140, 0.0674, 0.2051], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2235075682401657, losses: tensor([0.0894, 0.0599, 0.0743], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.1985272914171219, losses: tensor([0.0854, 0.0663, 0.0468], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.29238787293434143, losses: tensor([0.1253, 0.0640, 0.1031], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3118624687194824, losses: tensor([0.1306, 0.0594, 0.1218], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24361871182918549, losses: tensor([0.1084, 0.0549, 0.0804], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3012470602989197, losses: tensor([0.1843, 0.0569, 0.0600], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19080869853496552, losses: tensor([0.0889, 0.0626, 0.0393], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18786491453647614, losses: tensor([0.0890, 0.0536, 0.0452], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2610764503479004, losses: tensor([0.1206, 0.0633, 0.0772], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22220167517662048, losses: tensor([0.1117, 0.0492, 0.0613], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20692361891269684, losses: tensor([0.0905, 0.0642, 0.0522], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18708503246307373, losses: tensor([0.0568, 0.0514, 0.0790], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.39528095722198486, losses: tensor([0.1187, 0.0607, 0.2160], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.43407142162323, losses: tensor([0.0692, 0.0622, 0.3027], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.18468599021434784, losses: tensor([0.0861, 0.0594, 0.0392], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.25556686520576477, losses: tensor([0.1154, 0.0621, 0.0781], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.29131564497947693, losses: tensor([0.1387, 0.0785, 0.0742], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22706151008605957, losses: tensor([0.1048, 0.0645, 0.0578], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.38627856969833374, losses: tensor([0.0883, 0.0506, 0.2474], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.4045338034629822, losses: tensor([0.0837, 0.0503, 0.2705], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.20385994017124176, losses: tensor([0.0929, 0.0565, 0.0544], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3103647828102112, losses: tensor([0.1346, 0.0637, 0.1121], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3712116777896881, losses: tensor([0.1357, 0.0677, 0.1678], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2537846267223358, losses: tensor([0.1324, 0.0590, 0.0624], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22914692759513855, losses: tensor([0.1085, 0.0657, 0.0550], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3025220036506653, losses: tensor([0.0984, 0.0613, 0.1429], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23177067935466766, losses: tensor([0.1156, 0.0634, 0.0528], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.19509448111057281, losses: tensor([0.0820, 0.0619, 0.0512], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.23317596316337585, losses: tensor([0.1138, 0.0560, 0.0634], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.5261937379837036, losses: tensor([0.0918, 0.0661, 0.3682], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.24091345071792603, losses: tensor([0.1078, 0.0612, 0.0720], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.14886713027954102, losses: tensor([0.0617, 0.0501, 0.0370], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.22613747417926788, losses: tensor([0.0962, 0.0467, 0.0833], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.34904342889785767, losses: tensor([0.0919, 0.0587, 0.1984], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.3070533573627472, losses: tensor([0.0874, 0.0412, 0.1785], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.2548808455467224, losses: tensor([0.1263, 0.0681, 0.0605], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.42055419087409973, losses: tensor([0.0923, 0.0500, 0.2783], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
loss: 0.30593258142471313, losses: tensor([0.1900, 0.0680, 0.0480], device='cuda:0', grad_fn=<CopySlices>), weights: tensor([1., 1., 1.], device='cuda:0')
